"","Year","GeoFIPS","american_indian_alaska_native","asian","black","female","hawaiian_other","hisp","male","med_income","not_cit","other_race","two_more","white","percent_manuf","County.Name","Deaths","Population","Crude.Rate","unemployment_rate"
"8729",2019,19153,0.00377835,0.04887986,0.07783157,0.5063438,0.0002835803,NA,0.4936562,66918,0.8901422,0.01052919,0.01890399,0.8397935,0.05182294,"Polk County, IA",111,490161,"22.6",2.9
"8730",2005,41053,0.02388284,0.01432086,0.0007072032,0.513238,0,NA,0.486762,43963,0.9280421,0.04288892,0.03659776,0.8816024,NA,NA,NA,NA,NA,NA
"8731",2006,41053,0.02170651,0.02076512,0.003151604,0.5227707,0.0003274394,NA,0.4772293,45371,0.9425753,0.06323674,0.03659136,0.8542212,0.06236086,"Polk County, OR",10,71027,"Unreliable",5
"8732",2007,41053,0.02063376,0.01535906,0.007015213,0.5269514,0,NA,0.4730486,45939,0.9050422,0.05265396,0.0324055,0.8719325,0.05521037,"Polk County, OR",13,72791,"Unreliable",4.9
"8733",2008,41053,0.03045125,0.006305628,0.006604043,0.5089784,0.00867997,NA,0.4910216,53452,0.9231777,0.03026961,0.02601396,0.8916755,NA,NA,NA,NA,NA,NA
"8734",2009,41053,0.0129541,0.01931594,0.004876987,0.5062594,0,NA,0.4937406,55588,0.9055196,0.02909552,0.04440491,0.8893526,0.03799587,"Polk County, OR",11,74934,"Unreliable",9.1
"8735",2010,41053,0.02443636,0.02347107,0.00227438,0.5092628,0.00248595,NA,0.4907372,48809,0.9354843,0.03567603,0.0248595,0.8867967,NA,NA,NA,NA,NA,NA
"8736",2011,41053,0.01605411,0.02325214,0.005776848,0.5236798,0.001131683,NA,0.4763202,53252,0.9317832,0.009829853,0.05263643,0.8913189,NA,NA,NA,NA,NA,NA
"8737",2012,41053,0.01003235,0.02251385,0.001021571,0.5197831,0.008866711,NA,0.4802169,46827,0.9079146,0.04932354,0.05845219,0.8497898,NA,NA,NA,NA,NA,NA
"8738",2013,41053,0.0151965,0.01927234,0.002500195,0.5197541,0.0004036774,NA,0.4802459,49781,0.921934,0.01518348,0.04779019,0.8996536,NA,NA,NA,NA,NA,NA
"8739",2014,41053,0.01184609,0.01623543,0.009612916,0.5215874,0.006815032,NA,0.4784126,51893,0.9073104,0.02569434,0.06345295,0.8663432,0.03894935,"Polk County, OR",11,77916,"Unreliable",6.7
"8740",2015,41053,0.01851595,0.02122407,0.008716353,0.524921,0.00220428,NA,0.475079,54970,0.915532,0.03347987,0.03739719,0.8784623,NA,NA,NA,NA,NA,NA
"8741",2016,41053,0.02328196,0.01664569,0.004375298,0.5298632,0.004509734,NA,0.4701368,52485,0.9054667,0.01713455,0.03389023,0.9001625,NA,NA,NA,NA,NA,NA
"8742",2017,41053,0.01671526,0.02402743,0.01272462,0.4987455,0.01419423,NA,0.5012545,55428,0.9060768,0.008662302,0.01682279,0.9068534,NA,NA,NA,NA,NA,NA
"8743",2018,41053,0.03644086,0.0177042,0.002452073,0.5196166,0.001501748,NA,0.4803834,61616,0.9104465,0.05023817,0.03910411,0.8525588,NA,NA,NA,NA,NA,NA
"8744",2019,41053,0.009072428,0.01996864,0.0008363826,0.5105071,0.00126619,NA,0.4894929,72914,0.934646,0.03659174,0.06193878,0.8703258,NA,NA,NA,NA,NA,NA
"8745",2005,72113,0,0.001179911,0.04648511,0.5265057,0,NA,0.4734943,14707,NA,0.08637626,0.02735813,0.8386006,NA,NA,NA,NA,NA,NA
"8746",2006,72113,0.001798452,0,0.03959353,0.5162881,0,NA,0.4837119,15465,NA,0.1344039,0.04501647,0.7791876,NA,NA,NA,NA,NA,NA
"8747",2007,72113,0.002916131,0.000887036,0.04857076,0.5160997,0,NA,0.4839003,15866,NA,0.1069266,0.05006209,0.7906373,NA,NA,NA,NA,NA,NA
"8748",2008,72113,0.001326992,0,0.0544457,0.5159211,0,NA,0.4840789,17034,NA,0.09538173,0.1303519,0.7184937,NA,NA,NA,NA,NA,NA
"8749",2009,72113,0.001934442,0.0019008,0.04874794,0.5161708,0,NA,0.4838292,18188,NA,0.09309993,0.1451617,0.7091552,NA,NA,NA,NA,NA,NA
"8750",2010,72113,0,0.0007763414,0.04964373,0.5194085,0,NA,0.4805915,16223,NA,0.1257372,0.1401567,0.683686,NA,NA,NA,NA,NA,NA
"8751",2011,72113,0.0005313723,0.0003114941,0.05473746,0.5194867,0,NA,0.4805133,16524,NA,0.09196406,0.1791274,0.6733282,NA,NA,NA,NA,NA,NA
"8752",2012,72113,0.0002744477,0.0002307855,0.06138895,0.5193361,0,NA,0.4806639,16488,NA,0.03229126,0.1672759,0.7385387,NA,NA,NA,NA,NA,NA
"8753",2013,72113,0.002857725,0.001953945,0.04679922,0.5189985,0,NA,0.4810015,15990,NA,0.01318754,0.06385646,0.8713451,NA,NA,NA,NA,NA,NA
"8754",2014,72113,0.003041553,0.0007815553,0.04955712,0.5165559,0,NA,0.4834441,15935,NA,0.07325127,0.07230689,0.8010616,NA,NA,NA,NA,NA,NA
"8755",2015,72113,0.0003019567,0.001134015,0.05188287,0.5187012,0,NA,0.4812988,15418,NA,0.06408192,0.1167163,0.7658829,NA,NA,NA,NA,NA,NA
"8756",2016,72113,0,0.000426768,0.04626991,0.5191633,0,NA,0.4808367,17454,NA,0.08305456,0.1204105,0.7498382,NA,NA,NA,NA,NA,NA
"8757",2017,72113,0.0009229087,0,0.05783088,0.519342,0,NA,0.480658,16270,NA,0.1126943,0.1155979,0.7129541,NA,NA,NA,NA,NA,NA
"8758",2018,72113,0.003055762,0.0006757213,0.07099579,0.519915,0,NA,0.480085,17906,NA,0.07860892,0.0178916,0.8287722,NA,NA,NA,NA,NA,NA
"8759",2019,72113,0.0002729734,0,0.06309476,0.5202569,0,NA,0.4797431,15130,NA,0.03839067,0.07882864,0.819413,NA,NA,NA,NA,NA,NA
"8760",2005,39133,0.002223699,0.01174221,0.03003349,0.5082846,0,NA,0.4917154,46842,0.9692547,0.003803338,0.01269813,0.9394991,0.1447099,"Portage County, OH",11,157469,"Unreliable",5.8
"8761",2006,39133,0.002096612,0.01255387,0.03444249,0.5181341,0,NA,0.4818659,43840,0.9662026,0.005141537,0.01247645,0.933289,0.1429983,"Portage County, OH",14,157773,"Unreliable",5.1
"8762",2007,39133,0,0.01516658,0.04406906,0.5113846,0,NA,0.4886154,49983,0.9715145,0.004478119,0.008738107,0.9275481,0.1343332,"Portage County, OH",12,159148,"Unreliable",5.3
"8763",2008,39133,0.0003077101,0.01256483,0.03429044,0.5163375,0,NA,0.4836625,52364,0.961735,0.002589893,0.02405267,0.9261945,NA,NA,NA,NA,NA,NA
"8764",2009,39133,0.001993271,0.01066464,0.04750841,0.5148861,0,NA,0.4851139,48897,0.976195,0.002342411,0.01085508,0.9266362,0.1119441,"Portage County, OH",10,161226,"Unreliable",10.1
"8765",2010,39133,0.001945646,0.01658756,0.03823132,0.5064194,0,NA,0.4935806,49244,0.9742791,0.005818349,0.0178702,0.9195469,0.1074898,"Portage County, OH",19,161419,"Unreliable",10.4
"8766",2011,39133,0.002283077,0.01499159,0.03516804,0.5083898,0,NA,0.4916102,49554,0.9626541,0.001509677,0.02620898,0.9198386,NA,NA,NA,NA,NA,NA
"8767",2012,39133,0.0001052951,0.01710736,0.03988826,0.5135614,0,NA,0.4864386,52364,0.9566246,0.004979839,0.02034054,0.9175787,0.1129869,"Portage County, OH",18,161451,"Unreliable",7.3
"8768",2013,39133,0.0002441078,0.01846676,0.04265174,0.5126753,0,NA,0.4873247,52337,0.9544861,0.0006712966,0.01920518,0.9187609,0.1098172,"Portage County, OH",23,163862,"14.0",7.7
"8769",2014,39133,0.002761271,0.01950186,0.04482895,0.5084691,0,NA,0.4915309,51275,0.9661729,0.002755093,0.01625876,0.9138941,0.1131326,"Portage County, OH",36,161882,"22.2",5.9
"8770",2015,39133,0.001454321,0.01589894,0.04051764,0.5148113,0,NA,0.4851887,52835,0.9463873,0.008553382,0.02763827,0.9059375,0.1176064,"Portage County, OH",39,162275,"24.0",4.9
"8771",2016,39133,0.001074598,0.01752089,0.04287893,0.5122745,0,NA,0.4877255,49695,0.9453314,0.00315586,0.02223924,0.9131305,0.1125231,"Portage County, OH",53,161921,"32.7",5.1
"8772",2017,39133,0.001164675,0.01932498,0.04131208,0.510479,0.0009058585,NA,0.489521,59402,0.9562107,0.009237292,0.02676288,0.9012922,0.106202,"Portage County, OH",47,162277,"29.0",5
"8773",2018,39133,0,0.0204386,0.04300085,0.5130273,0.0002761973,NA,0.4869727,64550,0.9629282,0.001509879,0.02531195,0.9094625,0.1061352,"Portage County, OH",37,162927,"22.7",4.6
"8774",2019,39133,0,0.01029754,0.04892101,0.5085433,0.0004739453,NA,0.4914567,56679,0.9594438,0.001329509,0.03272685,0.9062512,0.1118249,"Portage County, OH",38,162466,"23.4",4.3
"8775",2005,55097,NA,NA,NA,0.5028002,NA,NA,0.4971998,46399,0.9688782,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8776",2006,55097,0.004623318,0.02242013,0.003022939,0.5024154,0.001467014,NA,0.4975846,52354,0.9677701,0.007216525,0.009972734,0.9512773,NA,NA,NA,NA,NA,NA
"8777",2007,55097,0.002035974,0.0256767,0.003647176,0.5000732,0.0008202484,NA,0.4999268,48715,0.9678931,0.01239161,0.008363604,0.9470647,0.1098925,"Portage County, WI",10,69133,"Unreliable",4.4
"8778",2008,55097,0.004378564,0.03351565,8.728034e-05,0.5067642,0,NA,0.4932358,49858,0.9580472,0.007433376,0.004494938,0.9500902,NA,NA,NA,NA,NA,NA
"8779",2009,55097,0.004423499,0.02685903,0.004004279,0.5026599,0.0003035735,NA,0.4973401,50282,0.9650601,0.00557997,0.01418122,0.9446484,NA,NA,NA,NA,NA,NA
"8780",2010,55097,NA,NA,NA,0.5088719,NA,NA,0.4911281,48620,0.9624713,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8781",2011,55097,0.00486559,0.02454198,0.0009988014,0.4987444,0,NA,0.5012556,49680,0.9581788,0.0022259,0.01877747,0.9485903,NA,NA,NA,NA,NA,NA
"8782",2012,55097,0.002314256,0.03589227,0.0008660713,0.5038263,0,NA,0.4961737,45215,0.9687504,0.001788934,0.01428308,0.9448554,NA,NA,NA,NA,NA,NA
"8783",2013,55097,0.01055698,0.0306337,0.003424268,0.4964763,0.0002557545,NA,0.5035237,49872,0.9680591,0.002429668,0.01375391,0.9389457,NA,NA,NA,NA,NA,NA
"8784",2014,55097,0.005079311,0.03199398,0.01038563,0.4942397,0.0003972645,NA,0.5057603,51399,0.948384,0.008243239,0.004724611,0.939176,NA,NA,NA,NA,NA,NA
"8785",2015,55097,0.0009800023,0.03263834,0.006377116,0.4933388,0,NA,0.5066612,57244,0.9645921,0.009487558,0.01283945,0.9376775,NA,NA,NA,NA,NA,NA
"8786",2016,55097,0.002299601,0.02095192,0.006884608,0.5036552,0,NA,0.4963448,53655,0.9556972,0.007211095,0.02326572,0.9393871,NA,NA,NA,NA,NA,NA
"8787",2017,55097,0.0009507052,0.0333882,0.007364418,0.497006,0,NA,0.502994,52247,0.9613616,0.01230241,0.01357948,0.9324148,NA,NA,NA,NA,NA,NA
"8788",2018,55097,0.002946069,0.0329565,0.0053142,0.4977869,0.0005779369,NA,0.5022131,57452,0.9390629,0.02229991,0.01458938,0.921316,NA,NA,NA,NA,NA,NA
"8789",2019,55097,0.004041146,0.03382694,0.01233539,0.4998022,0,NA,0.5001978,56358,0.9559006,0.01579721,0.00953767,0.9244617,NA,NA,NA,NA,NA,NA
"8790",2005,18127,0.002341298,0.009034426,0.0201637,0.5073806,0,NA,0.4926194,55241,0.9587192,0.02631852,0.0139051,0.928237,0.1289797,"Porter County, IN",12,156024,"Unreliable",4.7
"8791",2006,18127,0.00100559,0.01144249,0.02119234,0.5112832,0,NA,0.4887168,56710,0.9616689,0.02221667,0.01435933,0.9297836,0.1280115,"Porter County, IN",20,158595,"12.6",4.3
"8792",2007,18127,0.0007473004,0.00940353,0.02931908,0.5094284,0,NA,0.4905716,59521,0.9607294,0.01862023,0.01533834,0.9265715,0.1269727,"Porter County, IN",12,160835,"Unreliable",3.9
"8793",2008,18127,0.001368841,0.01177697,0.02995419,0.5058792,0,NA,0.4941208,62120,0.9557778,0.0183252,0.01640143,0.9221734,0.1369956,"Porter County, IN",26,162538,"16.0",4.8
"8794",2009,18127,0.002231079,0.0122312,0.02976809,0.5044866,0.0004095405,NA,0.4955134,57234,0.9624445,0.01496962,0.0190039,0.9213866,0.1064212,"Porter County, IN",20,163572,"12.2",9.5
"8795",2010,18127,0.00405852,0.01366409,0.03406605,0.5080441,0,NA,0.4919559,55186,0.9541108,0.0082021,0.01207835,0.9279309,0.1035483,"Porter County, IN",33,164343,"20.1",9.2
"8796",2011,18127,0.002972145,0.006016782,0.03853519,0.5078623,0,NA,0.4921377,61432,0.9600089,0.007055824,0.01253496,0.9328851,0.105705,"Porter County, IN",24,165537,"14.5",8
"8797",2012,18127,0.001007955,0.01467269,0.03453,0.5100856,0,NA,0.4899144,63050,0.9488478,0.01735855,0.01218599,0.9202448,0.1087585,"Porter County, IN",32,165682,"19.3",7.5
"8798",2013,18127,0.003158078,0.01444551,0.03943995,0.5107201,0.0005463595,NA,0.4892799,63806,0.9601398,0.007691061,0.01617464,0.9185444,0.1086235,"Porter County, IN",39,166557,"23.4",7.1
"8799",2014,18127,0.001574134,0.01458019,0.0379887,0.5103007,0.0005686035,NA,0.4896993,60903,0.9445821,0.01291628,0.01519668,0.9171754,0.1110925,"Porter County, IN",42,167076,"25.1",6.2
"8800",2015,18127,0.001049568,0.01471781,0.0305806,0.5118613,0.002677592,NA,0.4881387,63807,0.9494359,0.01249344,0.02653738,0.9119436,0.1071694,"Porter County, IN",38,167688,"22.7",5.3
"8801",2016,18127,0.001334994,0.01224738,0.03146772,0.5085851,0.0007688136,NA,0.4914149,66196,0.954634,0.01016145,0.03027576,0.9137439,0.1040052,"Porter County, IN",48,167791,"28.6",5.1
"8802",2017,18127,0.001027292,0.01439396,0.03971402,0.4988777,0,NA,0.5011223,65747,0.9603632,0.007832356,0.01980951,0.9172229,0.1039694,"Porter County, IN",46,168404,"27.3",4
"8803",2018,18127,0.001816102,0.01474698,0.03882213,0.5036145,0,NA,0.4963855,66476,0.95764,0.01195797,0.02717077,0.905486,0.1048783,"Porter County, IN",38,169594,"22.4",3.8
"8804",2019,18127,0.002095206,0.0146371,0.04265534,0.5043166,0.0005810234,NA,0.4956834,72483,0.9575501,0.01035865,0.02297684,0.9066959,0.09845371,"Porter County, IN",40,170389,"23.5",3.7
"8805",2005,51740,0.007816522,0.01008583,0.5192524,0.5329523,0.000672389,NA,0.4670477,40172,0.9649202,0.005641764,0.01269134,0.4438398,0.07043789,"Portsmouth city, VA",11,98069,"Unreliable",5.8
"8806",2006,51740,0.006549809,0.0138197,0.5190033,0.5098099,0.0005425294,NA,0.4901901,41670,0.9728242,0.01549661,0.01546702,0.429121,0.04677848,"Portsmouth city, VA",11,99213,"Unreliable",4.8
"8807",2007,51740,0.004393578,0.01068973,0.5007993,0.5150196,0.005080075,NA,0.4849804,44374,0.9646847,0.004481842,0.04029735,0.4342581,0.04594712,"Portsmouth city, VA",11,97831,"Unreliable",4.5
"8808",2008,51740,0.002923134,0.009385844,0.52166,0.507283,0,NA,0.492717,47813,0.9681637,0.005846267,0.02782942,0.4323553,NA,NA,NA,NA,NA,NA
"8809",2009,51740,0.003765568,0.009071596,0.5181986,0.5159835,0,NA,0.4840165,43082,0.9645191,0.005285891,0.02699328,0.4366851,0.04174425,"Portsmouth city, VA",11,95384,"Unreliable",8.7
"8810",2010,51740,0.001661511,0.01300995,0.5287368,0.5177437,0,NA,0.4822563,43674,0.9614926,0.01336524,0.028183,0.4150435,0.03901394,"Portsmouth city, VA",10,95535,"Unreliable",9.8
"8811",2011,51740,0.0007315748,0.006720037,0.5326387,0.5196376,0,NA,0.4803624,42647,0.9668701,0.01280256,0.03159358,0.4155136,0.04817372,"Portsmouth city, VA",15,95684,"Unreliable",9.3
"8812",2012,51740,0.001824401,0.009806157,0.536146,0.522919,0.0009640303,NA,0.477081,42487,0.976148,0.01065616,0.02819529,0.412408,NA,NA,NA,NA,NA,NA
"8813",2013,51740,0.002931241,0.01363754,0.5221038,0.5076036,0,NA,0.4923964,43904,0.9636921,0.01170417,0.03870901,0.4109142,0.04232413,"Portsmouth city, VA",19,96205,"Unreliable",7.9
"8814",2014,51740,0.007093454,0.01264531,0.5206241,0.5197492,0.002999875,NA,0.4802508,44905,0.9497,0.01358277,0.03092579,0.4121287,0.03149179,"Portsmouth city, VA",21,96004,"21.9",7.1
"8815",2015,51740,0.004895999,0.005509298,0.5253895,0.522874,0,NA,0.477126,49242,0.9700107,0.01030135,0.04040499,0.4134988,0.02876924,"Portsmouth city, VA",20,96201,"20.8",6.1
"8816",2016,51740,0.002782094,0.01707051,0.5193277,0.5209129,0.01050897,NA,0.4790871,48516,0.9440012,0.0164406,0.03250325,0.4013669,0.03095886,"Portsmouth city, VA",29,95252,"30.4",6
"8817",2017,51740,0.005223533,0.0136827,0.5332445,0.5225965,0.0007401768,NA,0.4774035,50242,0.9506619,0.01231866,0.04010701,0.3946834,0.03285254,"Portsmouth city, VA",27,94572,"28.5",5.3
"8818",2018,51740,0.01642151,0.0151006,0.5000106,0.5124482,0,NA,0.4875518,47919,0.9525953,0.02151492,0.04935962,0.3975928,0.04110084,"Portsmouth city, VA",29,94632,"30.6",4
"8819",2019,51740,0.0004131443,0.01265917,0.5399691,0.5303078,0.001980974,NA,0.4696922,51195,0.971885,0.01166338,0.03487362,0.3984406,0.04280787,"Portsmouth city, VA",42,94398,"44.5",3.8
"8820",2005,40125,0.09285923,0.002658389,0.03022573,0.5073375,0,NA,0.4926625,33974,0.9801927,0.007468076,0.07830724,0.7884813,NA,NA,NA,NA,NA,NA
"8821",2006,40125,0.1066465,0.003117806,0.03448527,0.5169294,0,NA,0.4830706,36411,0.9841779,0.003584021,0.06806725,0.7840992,0.07132794,"Pottawatomie County, OK",18,67696,"Unreliable",4.3
"8822",2007,40125,0.1343318,0.009052985,0.03860193,0.5072714,0,NA,0.4927286,38310,0.9707842,0.007836264,0.0273038,0.7828732,0.07418643,"Pottawatomie County, OK",15,68698,"Unreliable",4
"8823",2008,40125,0.1040709,0.009365663,0.03749138,0.5100983,0.0004883935,NA,0.4899017,42652,0.9864974,0.007584463,0.05322052,0.7877787,0.07241869,"Pottawatomie County, OK",14,68752,"Unreliable",3.7
"8824",2009,40125,0.1054302,0.006574266,0.03055184,0.51534,0.005962376,NA,0.48466,38486,0.9742152,0.01374619,0.06137405,0.7763611,0.06018582,"Pottawatomie County, OK",24,69002,"34.8",6.5
"8825",2010,40125,0.1085076,0.001752672,0.02965176,0.5165067,0,NA,0.4834933,36795,0.9777181,0.002198023,0.09164177,0.7662481,NA,NA,NA,NA,NA,NA
"8826",2011,40125,0.1386312,0.007384747,0.02255265,0.5187678,0,NA,0.4812322,42272,0.9741605,0.003059192,0.0596329,0.7687393,0.06216925,"Pottawatomie County, OK",18,70280,"Unreliable",5.7
"8827",2012,40125,0.1083946,0.005469192,0.02488694,0.5231204,0,NA,0.4768796,42440,0.9741521,0.02121255,0.08514698,0.7548898,0.0642739,"Pottawatomie County, OK",12,70760,"Unreliable",5.1
"8828",2013,40125,0.1349813,0.006309902,0.02736165,0.5220636,0.000238905,NA,0.4779364,45012,0.9844571,0.01166418,0.06121589,0.7582282,0.06465461,"Pottawatomie County, OK",17,71158,"Unreliable",5.3
"8829",2014,40125,0.1528457,0.002339474,0.0328919,0.5261172,0,NA,0.4738828,46839,0.9713832,0.00990099,0.04442216,0.7575998,0.0669581,"Pottawatomie County, OK",11,71811,"Unreliable",4.6
"8830",2015,40125,0.1542817,0.006233043,0.03474087,0.5271096,0,NA,0.4728904,43317,0.9738574,0.008862609,0.02960696,0.7662748,0.0667337,"Pottawatomie County, OK",21,71875,"29.2",4.4
"8831",2016,40125,0.1425647,0.007995573,0.03606308,0.5146078,0.0008299903,NA,0.4853922,41716,0.9822105,0.005090607,0.05263522,0.7548209,0.06483298,"Pottawatomie County, OK",20,72290,"27.7",4.5
"8832",2017,40125,0.1581979,0.003004458,0.02866004,0.5207405,0.001952206,NA,0.4792595,48744,0.9710215,0.00563509,0.04505303,0.7574973,0.06409096,"Pottawatomie County, OK",14,72226,"Unreliable",3.9
"8833",2018,40125,0.1285378,0.005943945,0.03573247,0.5237551,0.0006604384,NA,0.4762449,48776,0.973321,0.006920844,0.06820402,0.7540005,0.06158242,"Pottawatomie County, OK",21,72679,"28.9",3.6
"8834",2019,40125,0.1437762,0.005868415,0.03479722,0.5170818,0,NA,0.4829182,53511,0.9841856,0.002341856,0.05212696,0.7610894,0.05839684,"Pottawatomie County, OK",12,72592,"Unreliable",3.4
"8835",2005,19155,0.008670553,0.004238685,0.005306878,0.508949,0,NA,0.491051,45348,0.978477,0.01257969,0.01435244,0.9548518,0.08271873,"Pottawattamie County, IA",11,90198,"Unreliable",4.9
"8836",2006,19155,0,0.008457292,0.01078499,0.5191647,0,NA,0.4808353,46788,0.9647299,0.0219025,0.01263606,0.9462192,NA,NA,NA,NA,NA,NA
"8837",2007,19155,0.003511951,0.009920701,0.006956794,0.5083493,0,NA,0.4916507,48912,0.9636726,0.0133991,0.01119574,0.9550157,0.07702125,"Pottawattamie County, IA",11,91239,"Unreliable",4.3
"8838",2008,19155,0.003424543,0.006525595,0.01359778,0.5063638,0,NA,0.4936362,50302,0.9632001,0.02449608,0.0113445,0.9406115,NA,NA,NA,NA,NA,NA
"8839",2009,19155,0.003724065,0.004289324,0.01106136,0.5118261,0,NA,0.4881739,44954,0.9657852,0.02718789,0.01739005,0.9363473,NA,NA,NA,NA,NA,NA
"8840",2010,19155,0.003020598,0.007080196,0.01137544,0.5105025,0,NA,0.4894975,47864,0.9616748,0.023897,0.0199338,0.934693,NA,NA,NA,NA,NA,NA
"8841",2011,19155,0.007036079,0.007602814,0.009025001,0.5071323,0,NA,0.4928677,48850,0.9702945,0.00471567,0.01682029,0.9548001,0.07426965,"Pottawattamie County, IA",12,93518,"Unreliable",5.7
"8842",2012,19155,0.001883482,0.009277496,0.01301217,0.5146212,0.0002367806,NA,0.4853788,50171,0.9558619,0.003766965,0.01399158,0.9578315,0.09239243,"Pottawattamie County, IA",14,92913,"Unreliable",5.1
"8843",2013,19155,0.002868605,0.002253904,0.01213226,0.509997,0,NA,0.490003,50557,0.9659111,0.01084893,0.02473902,0.9471573,0.08405677,"Pottawattamie County, IA",13,92728,"Unreliable",4.6
"8844",2014,19155,0.001943562,0.004649515,0.01341165,0.508891,0,NA,0.491109,52239,0.9627072,0.01232712,0.03022721,0.9374409,0.07296621,"Pottawattamie County, IA",12,93128,"Unreliable",4.3
"8845",2015,19155,0.004003374,0.009544042,0.01984606,0.5089729,0,NA,0.4910271,53117,0.9464188,0.0261874,0.01397444,0.9264447,0.08352906,"Pottawattamie County, IA",10,93671,"Unreliable",3.6
"8846",2016,19155,0.006732064,0.008773055,0.01949093,0.5047766,0,NA,0.4952234,55972,0.9576094,0.01436174,0.008965399,0.9416768,0.08326185,"Pottawattamie County, IA",16,93582,"Unreliable",3.4
"8847",2017,19155,0.004786585,0.003426638,0.01171482,0.5103335,0,NA,0.4896665,58633,0.9475724,0.03880667,0.02840897,0.9128563,0.08783405,"Pottawattamie County, IA",11,93386,"Unreliable",2.8
"8848",2018,19155,0.003346412,0.005784055,0.01943699,0.511242,0.0006628677,NA,0.488758,55376,0.9357018,0.02018539,0.02138283,0.9292015,0.09409012,"Pottawattamie County, IA",10,93533,"Unreliable",2.4
"8849",2019,19155,0.005117696,0.01286398,0.02103942,0.5041306,0,NA,0.4958694,60056,0.9536081,0.007145463,0.01678004,0.9370534,0.07211499,"Pottawattamie County, IA",11,93206,"Unreliable",2.5
"8850",2005,48375,0.004790762,0.02618831,0.08376683,0.5184391,0.002431133,NA,0.4815609,29880,0.8845212,0.1325057,0.02614362,0.7241737,0.1173899,"Potter County, TX",15,118771,"Unreliable",4.6
"8851",2006,48375,0.01050046,0.02499835,0.10015,0.4975191,0.001755572,NA,0.5024809,32582,0.883852,0.1535177,0.02327575,0.6858021,0.1274739,"Potter County, TX",11,119780,"Unreliable",4.3
"8852",2007,48375,0.002682674,0.02268681,0.1024219,0.4997143,0,NA,0.5002857,31788,0.8581577,0.2037673,0.02526185,0.6431795,0.1260954,"Potter County, TX",11,119537,"Unreliable",3.9
"8853",2008,48375,0.01311633,0.02685291,0.09818224,0.4876528,0.001637473,NA,0.5123472,37147,0.8962355,0.0514729,0.01615971,0.7925784,0.1234615,"Potter County, TX",18,119740,"Unreliable",4
"8854",2009,48375,0.008381493,0.02811618,0.09680173,0.4916842,0,NA,0.5083158,36262,0.8630722,0.0415791,0.03502824,0.7900933,0.114581,"Potter County, TX",14,120118,"Unreliable",6
"8855",2010,48375,0.007311892,0.03647712,0.1037498,0.4874512,0.002733725,NA,0.5125488,35003,0.8459398,0.02793834,0.02776543,0.7940237,0.1050871,"Potter County, TX",10,121073,"Unreliable",6.3
"8856",2011,48375,0.01184119,0.04004579,0.09863843,0.4872143,0.001872674,NA,0.5127857,35956,0.8527947,0.02790203,0.03455861,0.7851413,0.1036284,"Potter County, TX",18,122285,"Unreliable",6.1
"8857",2012,48375,0.008550292,0.0408959,0.09297421,0.4868762,0.004291495,NA,0.5131238,35426,0.8675195,0.04056893,0.0355581,0.7771611,0.1046943,"Potter County, TX",12,122335,"Unreliable",5.3
"8858",2013,48375,0.005572862,0.04515005,0.09292214,0.4860637,0.0006493453,NA,0.5139363,37823,0.8528288,0.02455183,0.04236362,0.7887902,0.1064449,"Potter County, TX",20,121661,"16.4",5.1
"8859",2014,48375,0.004818009,0.04800743,0.09100775,0.4913876,0.004883784,NA,0.5086124,38324,0.8326605,0.02782277,0.03511556,0.7883447,0.09590136,"Potter County, TX",20,121627,"16.4",4
"8860",2015,48375,0.004663306,0.05210095,0.08247812,0.4835306,0.001642009,NA,0.5164694,40536,0.8511026,0.01453178,0.04169882,0.802885,0.09906183,"Potter County, TX",19,121802,"Unreliable",3.4
"8861",2016,48375,0.002499338,0.04694121,0.1006439,0.4835309,0.001671743,NA,0.5164691,42305,0.8158104,0.02414923,0.03937699,0.7847176,0.107527,"Potter County, TX",23,120832,"19.0",3.4
"8862",2017,48375,0.005138721,0.05272377,0.09953677,0.478698,0.001195437,NA,0.521302,45312,0.8315014,0.02437364,0.03010178,0.7869299,0.1202252,"Potter County, TX",17,120458,"Unreliable",3.2
"8863",2018,48375,0.01180128,0.05948282,0.1048409,0.4881653,0.001462624,NA,0.5118347,40797,0.8196794,0.02937784,0.02326825,0.7697663,0.1354126,"Potter County, TX",17,119648,"Unreliable",2.9
"8864",2019,48375,0.007639569,0.05737768,0.1064259,0.4844526,0.0002469872,NA,0.5155474,37297,0.8407614,0.03047311,0.02124941,0.7765873,0.1495282,"Potter County, TX",29,117415,"24.7",2.7
"8865",2005,24033,0.00435431,0.03792798,0.6546341,0.5203925,0.0004982904,0.1090267,0.4796075,63365,0.8138892,0.06592635,0.02082685,0.2158321,0.02572806,"Prince George's County, MD",48,853271,"5.6",4.9
"8866",2006,24033,0.001823336,0.03824608,0.6455121,0.5200692,0.001926746,0.1171725,0.4799308,65851,0.7966861,0.06391423,0.02107772,0.2274998,0.02450476,"Prince George's County, MD",43,852097,"5.0",4.5
"8867",2007,24033,0.002370984,0.03776078,0.6408618,0.5213883,0.0005731385,0.1215886,0.4786117,68370,0.8002558,0.07560119,0.02292795,0.2199042,0.02462311,"Prince George's County, MD",47,849916,"5.5",3.9
